set,split,concern_count,cross_concern_file_overlap,overlaps_reference_set,n_files,n_hunks,hunks_per_file,distinct_function_contexts,function_context_coverage,within_function_coediting,median_line_gap,total_changed_lines,set1_variant
synthetic,train,5.0,0.0,False,8,13,1.625,5,0.38461538461538464,0,71.0,466,full
synthetic,train,5.0,0.0,False,8,15,1.875,15,1.0,0,82.0,203,full
synthetic,train,5.0,1.0,True,26,42,1.6153846153846154,29,0.7619047619047619,1,18.0,710,full
synthetic,train,5.0,1.0,True,18,27,1.5,19,0.8518518518518519,1,19.0,149,full
synthetic,train,5.0,0.0,False,9,17,1.8888888888888888,9,0.8235294117647058,1,18.0,217,full
synthetic,train,5.0,0.0,False,6,12,2.0,7,1.0,1,45.0,101,full
synthetic,train,5.0,0.0,False,7,9,1.2857142857142858,4,0.5555555555555556,1,16.5,50,full
synthetic,train,5.0,0.0,False,9,9,1.0,6,0.6666666666666666,0,,88,full
synthetic,train,5.0,0.0,False,8,8,1.0,6,0.75,0,,12,full
synthetic,train,5.0,0.0,True,15,32,2.1333333333333333,7,0.71875,1,45.0,376,full
synthetic,train,5.0,0.0,False,5,15,3.0,7,1.0,1,11.5,310,full
synthetic,train,5.0,0.0,False,11,31,2.8181818181818183,8,0.25806451612903225,0,21.5,204,full
synthetic,train,5.0,1.0,False,51,90,1.7647058823529411,75,0.8444444444444444,1,11.0,289,full
synthetic,train,5.0,0.0,False,6,13,2.1666666666666665,6,0.7692307692307693,1,11.0,244,full
synthetic,train,5.0,0.0,False,11,19,1.7272727272727273,10,0.9473684210526315,1,22.5,201,full
synthetic,train,5.0,0.0,False,10,50,5.0,29,0.98,1,27.0,527,full
synthetic,train,5.0,1.0,False,27,42,1.5555555555555556,30,0.8095238095238095,1,22.0,611,full
synthetic,train,5.0,0.0,False,17,24,1.411764705882353,17,0.9583333333333334,1,13.0,148,full
synthetic,train,5.0,0.0,False,8,10,1.25,5,0.6,1,16.5,82,full
synthetic,train,5.0,0.0,False,13,20,1.5384615384615385,19,0.95,0,191.0,333,full
synthetic,train,5.0,0.0,False,7,8,1.1428571428571428,3,0.5,1,76.0,580,full
synthetic,train,5.0,0.0,False,5,8,1.6,6,0.875,1,23.0,53,full
synthetic,train,5.0,0.0,False,15,22,1.4666666666666666,10,0.5909090909090909,1,45.0,132,full
synthetic,train,5.0,0.0,False,5,8,1.6,8,1.0,0,14.0,343,full
synthetic,train,5.0,0.0,False,5,7,1.4,3,0.5714285714285714,1,31.0,67,full
synthetic,train,5.0,1.0,False,15,36,2.4,20,0.6388888888888888,1,99.0,552,full
synthetic,train,5.0,0.0,False,18,39,2.1666666666666665,28,0.8974358974358975,1,16.0,172,full
synthetic,train,5.0,0.0,False,10,33,3.3,25,0.7575757575757576,0,766.0,316,full
synthetic,train,5.0,0.0,False,5,9,1.8,5,0.8888888888888888,1,83.0,30,full
synthetic,train,5.0,0.0,False,35,60,1.7142857142857142,37,0.8,1,67.0,669,full
synthetic,train,5.0,0.0,False,8,11,1.375,7,0.7272727272727273,1,33.0,58,full
synthetic,train,5.0,0.0,False,21,35,1.6666666666666667,30,0.8857142857142857,1,18.5,545,full
synthetic,train,5.0,0.0,False,9,20,2.2222222222222223,17,0.9,1,43.0,130,full
synthetic,train,5.0,0.0,True,6,25,4.166666666666667,23,0.96,1,24.0,256,full
synthetic,train,5.0,0.0,False,8,10,1.25,7,0.8,1,24.5,273,full
synthetic,train,5.0,0.0,True,12,23,1.9166666666666667,17,0.8695652173913043,1,45.0,337,full
synthetic,train,5.0,0.0,False,16,24,1.5,13,0.625,1,25.5,146,full
synthetic,train,5.0,0.0,False,9,11,1.2222222222222223,9,1.0,1,22.5,76,full
synthetic,train,5.0,0.0,False,8,9,1.125,8,1.0,1,759.0,104,full
synthetic,train,5.0,0.0,False,7,18,2.5714285714285716,12,0.6666666666666666,0,149.0,514,full
synthetic,train,5.0,0.0,True,10,15,1.5,9,0.8666666666666667,1,52.0,656,full
synthetic,train,5.0,0.0,False,22,41,1.8636363636363635,28,0.8780487804878049,1,23.0,257,full
synthetic,train,5.0,1.0,True,11,22,2.0,17,0.8636363636363636,1,13.0,138,full
synthetic,train,5.0,0.0,False,5,7,1.4,5,0.8571428571428571,1,242.5,20,full
synthetic,train,5.0,0.0,False,13,24,1.8461538461538463,10,0.625,1,16.0,163,full
synthetic,train,5.0,0.0,False,16,42,2.625,28,0.9523809523809523,1,33.0,235,full
synthetic,train,5.0,0.0,True,6,8,1.3333333333333333,7,0.875,0,23.5,36,full
synthetic,train,5.0,0.0,True,8,20,2.5,18,0.95,1,35.5,276,full
synthetic,train,5.0,0.0,True,6,13,2.1666666666666665,6,0.9230769230769231,1,29.0,73,full
synthetic,train,5.0,0.0,False,7,17,2.4285714285714284,15,1.0,1,125.0,116,full
synthetic,train,5.0,0.0,False,10,25,2.5,10,0.8,1,25.0,337,full
synthetic,train,5.0,0.0,False,19,33,1.736842105263158,23,0.7575757575757576,1,105.5,409,full
synthetic,train,5.0,0.0,False,10,28,2.8,14,0.5,0,473.5,376,full
synthetic,train,5.0,0.0,False,35,56,1.6,35,0.7857142857142857,1,15.0,625,full
synthetic,train,5.0,1.0,False,53,95,1.7924528301886793,81,0.8526315789473684,0,11.5,311,full
synthetic,train,5.0,0.0,False,17,45,2.6470588235294117,22,0.9111111111111111,1,35.0,276,full
synthetic,train,5.0,0.0,False,18,53,2.9444444444444446,24,0.9245283018867925,1,28.0,275,full
synthetic,train,5.0,0.0,True,23,32,1.391304347826087,23,0.75,1,219.0,495,full
synthetic,train,5.0,0.0,False,6,9,1.5,4,0.7777777777777778,1,197.0,56,full
synthetic,train,5.0,0.0,False,10,17,1.7,8,0.7058823529411765,1,18.0,289,full
synthetic,train,5.0,0.0,True,5,19,3.8,17,0.8947368421052632,0,16.5,200,full
synthetic,train,5.0,0.0,False,19,33,1.736842105263158,18,0.7575757575757576,1,16.0,316,full
synthetic,train,5.0,0.0,True,6,6,1.0,6,1.0,0,,37,full
synthetic,train,5.0,0.0,False,11,28,2.5454545454545454,18,0.75,1,104.0,533,full
synthetic,train,5.0,0.0,False,12,13,1.0833333333333333,6,0.46153846153846156,0,10.0,110,full
synthetic,train,5.0,0.0,False,8,10,1.25,9,0.9,0,251.0,173,full
synthetic,train,5.0,0.0,False,5,5,1.0,4,0.8,0,,272,full
synthetic,train,5.0,0.0,False,7,13,1.8571428571428572,9,0.9230769230769231,1,41.5,179,full
synthetic,train,5.0,0.0,False,10,31,3.1,25,0.8709677419354839,1,42.0,574,full
synthetic,train,5.0,0.0,True,7,17,2.4285714285714284,11,0.8823529411764706,1,71.5,406,full
synthetic,train,5.0,0.0,False,7,8,1.1428571428571428,7,0.875,0,72.0,101,full
synthetic,train,5.0,0.0,False,10,16,1.6,13,0.9375,1,22.5,55,full
synthetic,train,5.0,0.0,False,10,25,2.5,8,0.36,1,750.0,513,full
synthetic,train,5.0,0.0,True,27,41,1.5185185185185186,30,0.8048780487804879,1,102.0,817,full
synthetic,train,5.0,0.0,False,10,21,2.1,16,0.7619047619047619,0,149.0,161,full
synthetic,train,5.0,0.0,True,20,30,1.5,19,0.7666666666666667,1,31.0,320,full
synthetic,train,5.0,0.0,False,8,13,1.625,9,1.0,1,12.0,178,full
synthetic,train,5.0,0.0,False,16,26,1.625,8,0.6538461538461539,1,68.5,135,full
synthetic,train,5.0,0.0,False,12,39,3.25,28,0.8974358974358975,1,32.0,341,full
synthetic,train,5.0,0.0,False,7,19,2.7142857142857144,14,0.7894736842105263,1,131.0,134,full
synthetic,train,5.0,0.0,False,11,17,1.5454545454545454,13,0.8823529411764706,1,22.5,70,full
synthetic,train,5.0,0.0,False,19,43,2.263157894736842,20,0.7674418604651163,1,19.0,620,full
synthetic,train,5.0,0.0,False,6,33,5.5,5,0.2727272727272727,1,45.0,116,full
synthetic,train,5.0,1.0,True,20,36,1.8,33,0.9722222222222222,1,131.0,458,full
synthetic,train,5.0,0.0,True,23,64,2.782608695652174,54,0.90625,1,31.0,709,full
synthetic,train,5.0,0.0,False,7,8,1.1428571428571428,4,0.625,1,13.0,434,full
synthetic,train,5.0,0.0,False,5,10,2.0,6,0.8,1,57.0,25,full
synthetic,train,5.0,0.0,False,7,18,2.5714285714285716,15,0.8333333333333334,0,149.0,118,full
synthetic,train,5.0,1.0,True,24,47,1.9583333333333333,32,0.851063829787234,1,46.0,661,full
synthetic,train,5.0,0.0,False,9,24,2.6666666666666665,14,0.5833333333333334,0,149.0,418,full
synthetic,train,5.0,0.0,False,15,23,1.5333333333333334,7,0.6086956521739131,1,42.0,164,full
synthetic,train,5.0,0.0,False,9,14,1.5555555555555556,10,0.9285714285714286,1,60.0,115,full
synthetic,train,5.0,1.0,True,20,38,1.9,23,0.8421052631578947,1,34.0,400,full
synthetic,train,5.0,0.0,False,8,13,1.625,9,0.9230769230769231,1,55.0,105,full
synthetic,train,5.0,0.0,False,11,24,2.1818181818181817,19,0.875,1,119.0,521,full
synthetic,train,5.0,0.0,False,6,16,2.6666666666666665,8,1.0,1,32.0,97,full
synthetic,train,5.0,0.0,False,11,22,2.0,14,0.9545454545454546,1,27.0,173,full
synthetic,train,5.0,0.0,True,11,27,2.4545454545454546,12,0.6666666666666666,1,31.0,531,full
synthetic,train,5.0,0.0,False,7,18,2.5714285714285716,12,0.6666666666666666,0,149.0,488,full
synthetic,train,5.0,0.0,False,11,32,2.909090909090909,23,0.75,1,872.0,309,full
synthetic,train,5.0,0.0,False,10,31,3.1,23,0.8709677419354839,1,97.0,171,full
synthetic,train,5.0,0.0,True,9,26,2.888888888888889,10,0.5384615384615384,1,226.0,452,full
synthetic,train,5.0,0.0,False,17,28,1.6470588235294117,18,0.7857142857142857,1,13.0,197,full
synthetic,train,5.0,0.0,False,8,12,1.5,5,0.6666666666666666,1,52.5,201,full
synthetic,train,5.0,0.0,False,7,8,1.1428571428571428,4,0.625,1,13.0,133,full
synthetic,train,5.0,0.0,False,19,31,1.631578947368421,18,0.7741935483870968,1,16.0,309,full
synthetic,train,5.0,1.0,False,8,9,1.125,7,1.0,1,600.0,107,full
synthetic,train,5.0,0.0,False,11,28,2.5454545454545454,20,0.7142857142857143,0,1036.5,298,full
synthetic,train,5.0,0.0,False,25,32,1.28,8,0.46875,1,39.0,200,full
synthetic,train,5.0,1.0,False,17,25,1.4705882352941178,16,0.64,0,194.5,758,full
synthetic,train,5.0,0.0,False,12,17,1.4166666666666667,11,0.7058823529411765,1,32.0,215,full
synthetic,train,5.0,0.0,True,9,13,1.4444444444444444,11,0.9230769230769231,1,176.0,118,full
synthetic,train,5.0,1.0,False,13,22,1.6923076923076923,18,0.9090909090909091,1,72.0,272,full
synthetic,train,5.0,0.0,False,8,14,1.75,9,0.8571428571428571,1,76.5,113,full
synthetic,train,5.0,0.0,False,17,25,1.4705882352941178,17,0.92,1,13.5,192,full
synthetic,train,5.0,0.0,True,16,33,2.0625,20,0.8787878787878788,1,30.0,267,full
synthetic,train,5.0,1.0,True,9,16,1.7777777777777777,11,0.9375,1,37.0,143,full
synthetic,train,5.0,0.0,False,12,31,2.5833333333333335,14,0.9032258064516129,1,18.0,569,full
synthetic,train,5.0,0.0,False,9,18,2.0,18,1.0,0,33.0,114,full
synthetic,train,5.0,0.0,False,14,23,1.6428571428571428,8,0.6086956521739131,1,114.0,501,full
synthetic,train,5.0,0.0,False,6,7,1.1666666666666667,3,0.5714285714285714,1,76.0,233,full
synthetic,train,5.0,0.0,False,27,35,1.2962962962962963,25,0.8857142857142857,1,13.5,178,full
synthetic,train,5.0,0.0,False,21,33,1.5714285714285714,23,0.8181818181818182,1,15.5,199,full
synthetic,train,5.0,0.0,False,6,9,1.5,5,0.6666666666666666,1,54.0,414,full
synthetic,train,5.0,0.0,False,6,16,2.6666666666666665,7,0.9375,1,31.5,48,full
synthetic,train,5.0,0.0,False,12,20,1.6666666666666667,10,0.7,1,16.5,140,full
synthetic,train,5.0,0.0,True,9,26,2.888888888888889,20,1.0,1,41.0,214,full
synthetic,train,5.0,0.0,True,12,32,2.6666666666666665,9,0.78125,1,41.5,579,full
synthetic,train,5.0,0.0,True,11,42,3.8181818181818183,14,0.8809523809523809,1,21.0,227,full
synthetic,train,5.0,0.0,False,9,13,1.4444444444444444,7,0.6153846153846154,1,115.0,322,full
synthetic,train,5.0,1.0,True,26,43,1.6538461538461537,30,0.7906976744186046,1,16.0,715,full
synthetic,train,5.0,0.0,False,7,13,1.8571428571428572,9,1.0,1,70.0,78,full
synthetic,train,5.0,0.0,False,20,24,1.2,15,0.875,1,62.0,536,full
synthetic,train,5.0,0.0,False,18,50,2.7777777777777777,16,0.72,1,34.0,404,full
synthetic,train,5.0,0.0,False,12,18,1.5,10,0.7777777777777778,1,33.5,154,full
synthetic,train,5.0,0.0,False,6,7,1.1666666666666667,6,0.8571428571428571,0,472.0,46,full
synthetic,train,5.0,0.0,False,10,10,1.0,3,0.3,0,,141,full
synthetic,train,5.0,0.0,True,6,6,1.0,5,0.8333333333333334,0,,52,full
synthetic,train,5.0,0.0,False,9,9,1.0,6,0.6666666666666666,0,,401,full
synthetic,train,5.0,0.0,False,28,56,2.0,42,0.7678571428571429,1,31.0,335,full
synthetic,train,5.0,0.0,True,9,13,1.4444444444444444,8,0.7692307692307693,1,18.0,156,full
synthetic,train,5.0,0.0,False,7,12,1.7142857142857142,12,1.0,0,32.0,79,full
synthetic,train,5.0,0.0,False,11,31,2.8181818181818183,23,0.7419354838709677,0,1036.5,314,full
synthetic,train,5.0,0.0,False,6,8,1.3333333333333333,4,0.5,0,59.5,309,full
synthetic,train,5.0,0.0,False,5,12,2.4,5,0.8333333333333334,1,48.0,208,full
synthetic,train,5.0,0.0,False,13,21,1.6153846153846154,18,0.9047619047619048,1,117.5,324,full
synthetic,train,5.0,0.0,False,7,9,1.2857142857142858,4,0.6666666666666666,1,32.5,121,full
synthetic,train,5.0,0.0,True,9,14,1.5555555555555556,9,0.9285714285714286,1,52.0,281,full
synthetic,train,5.0,0.0,False,12,20,1.6666666666666667,13,0.95,1,23.0,81,full
synthetic,train,5.0,0.0,False,7,12,1.7142857142857142,8,0.8333333333333334,1,77.0,111,full
synthetic,train,5.0,1.0,False,37,46,1.2432432432432432,37,0.8913043478260869,1,19.0,298,full
synthetic,train,5.0,0.0,False,7,12,1.7142857142857142,5,0.5,1,64.0,356,full
synthetic,train,5.0,0.0,False,7,9,1.2857142857142858,5,0.6666666666666666,1,16.5,62,full
synthetic,train,5.0,0.0,False,6,12,2.0,8,1.0,1,42.0,62,full
synthetic,train,5.0,0.0,True,13,29,2.230769230769231,18,0.896551724137931,1,20.0,211,full
synthetic,train,5.0,0.0,True,11,29,2.6363636363636362,11,0.5172413793103449,1,211.5,422,full
synthetic,train,5.0,0.0,True,10,15,1.5,10,0.8,1,20.0,148,full
synthetic,train,5.0,0.0,True,6,7,1.1666666666666667,3,0.5714285714285714,1,18.0,594,full
synthetic,train,5.0,0.0,False,8,20,2.5,12,0.9,1,50.0,341,full
synthetic,train,5.0,0.0,False,5,6,1.2,5,0.8333333333333334,0,472.0,52,full
synthetic,train,5.0,0.0,False,9,11,1.2222222222222223,10,1.0,1,36.0,44,full
synthetic,train,5.0,0.0,False,5,14,2.8,9,1.0,1,42.0,95,full
synthetic,train,5.0,0.0,False,14,15,1.0714285714285714,9,0.6,0,10.0,49,full
synthetic,train,5.0,0.0,False,14,27,1.9285714285714286,15,0.8518518518518519,1,28.0,95,full
synthetic,train,5.0,0.0,True,35,61,1.7428571428571429,42,0.8032786885245902,1,39.5,656,full
synthetic,train,5.0,0.0,True,11,17,1.5454545454545454,8,0.6470588235294118,1,77.0,258,full
synthetic,train,5.0,0.0,False,11,23,2.090909090909091,18,0.782608695652174,0,131.0,148,full
synthetic,train,5.0,0.0,False,19,16,0.8421052631578947,10,0.875,1,33.5,112,full
synthetic,train,5.0,0.0,False,8,17,2.125,17,1.0,0,82.0,139,full
synthetic,train,5.0,0.0,False,8,13,1.625,5,0.38461538461538464,0,71.0,468,full
synthetic,train,5.0,0.0,False,10,13,1.3,11,0.8461538461538461,0,34.0,133,full
synthetic,test,1.0,,False,3,8,2.6666666666666665,7,1.0,1,37.0,136,full
synthetic,test,1.0,,False,1,1,1.0,1,1.0,0,,2,full
synthetic,test,1.0,,False,1,1,1.0,0,0.0,0,,4,full
synthetic,test,1.0,,False,1,11,11.0,5,0.6363636363636364,1,32.5,31,full
synthetic,test,1.0,,False,1,5,5.0,1,1.0,1,17.0,10,full
synthetic,test,1.0,,False,1,5,5.0,5,1.0,0,89.0,10,full
synthetic,test,1.0,,False,1,1,1.0,1,1.0,0,,2,full
synthetic,test,1.0,,False,2,6,3.0,6,1.0,0,17.5,311,full
synthetic,test,1.0,,False,1,4,4.0,1,0.75,1,19.0,49,full
synthetic,test,1.0,,False,2,4,2.0,0,0.0,0,16.5,50,full
synthetic,test,1.0,,False,4,13,3.25,4,0.8461538461538461,1,11.0,99,full
synthetic,test,1.0,,False,4,4,1.0,1,0.25,0,,26,full
synthetic,test,1.0,,False,1,19,19.0,5,1.0,1,29.0,169,full
synthetic,test,1.0,,False,1,1,1.0,1,1.0,0,,4,full
synthetic,test,1.0,,False,3,3,1.0,3,1.0,0,,11,full
synthetic,test,1.0,,False,1,3,3.0,2,0.6666666666666666,0,510.5,5,full
synthetic,test,1.0,,False,9,9,1.0,1,0.1111111111111111,0,,989,full
synthetic,test,1.0,,False,4,4,1.0,1,0.25,0,,84,full
synthetic,test,1.0,,False,1,1,1.0,1,1.0,0,,2,full
synthetic,test,1.0,,False,31,53,1.7096774193548387,39,0.7358490566037735,0,21.0,237,full
synthetic,test,1.0,,False,2,2,1.0,0,0.0,0,,10,full
synthetic,test,1.0,,True,6,26,4.333333333333333,9,0.8846153846153846,1,106.0,171,full
synthetic,test,1.0,,False,1,1,1.0,1,1.0,0,,11,full
synthetic,test,1.0,,False,1,1,1.0,1,1.0,0,,28,full
synthetic,test,1.0,,False,2,2,1.0,1,0.5,0,,172,full
synthetic,test,1.0,,False,3,3,1.0,1,0.3333333333333333,0,,5,full
synthetic,test,1.0,,False,2,2,1.0,1,0.5,0,,9,full
synthetic,test,1.0,,False,1,1,1.0,0,0.0,0,,20,full
synthetic,test,1.0,,False,1,4,4.0,2,1.0,1,108.0,334,full
synthetic,test,1.0,,False,9,27,3.0,10,1.0,1,21.0,132,full
synthetic,test,1.0,,False,1,1,1.0,1,1.0,0,,13,full
synthetic,test,1.0,,False,2,3,1.5,3,1.0,0,280.0,12,full
synthetic,test,1.0,,False,1,1,1.0,1,1.0,0,,6,full
synthetic,test,1.0,,False,1,1,1.0,1,1.0,0,,2,full
synthetic,test,1.0,,False,2,2,1.0,2,1.0,0,,6,full
synthetic,test,1.0,,False,2,6,3.0,2,1.0,1,23.5,65,full
synthetic,test,1.0,,False,1,1,1.0,1,1.0,0,,12,full
synthetic,test,1.0,,False,1,3,3.0,0,0.0,0,9048.0,12,full
synthetic,test,1.0,,False,24,35,1.4583333333333333,27,0.8857142857142857,1,50.0,167,full
synthetic,test,1.0,,True,9,10,1.1111111111111112,6,0.6,0,72.0,111,full
synthetic,test,1.0,,False,4,4,1.0,3,0.75,0,,174,full
synthetic,test,1.0,,False,1,1,1.0,1,1.0,0,,4,full
synthetic,test,1.0,,False,1,1,1.0,1,1.0,0,,23,full
synthetic,test,1.0,,False,1,2,2.0,2,1.0,0,10.0,6,full
synthetic,test,1.0,,False,2,16,8.0,7,1.0,1,35.5,115,full
synthetic,test,1.0,,False,3,2,0.6666666666666666,1,0.5,0,,13,full
synthetic,test,1.0,,False,7,7,1.0,7,1.0,0,,12,full
synthetic,test,1.0,,True,5,5,1.0,1,0.2,0,,178,full
synthetic,test,1.0,,False,1,1,1.0,0,0.0,0,,29,full
synthetic,test,1.0,,False,14,27,1.9285714285714286,18,0.7777777777777778,1,19.0,541,full
synthetic,test,1.0,,False,13,31,2.3846153846153846,7,0.5483870967741935,1,15.5,289,full
synthetic,test,1.0,,False,6,27,4.5,19,0.9259259259259259,1,38.0,873,full
synthetic,test,1.0,,False,9,13,1.4444444444444444,9,1.0,1,11.0,38,full
synthetic,test,1.0,,False,3,4,1.3333333333333333,1,0.25,0,95.0,18,full
synthetic,test,1.0,,False,2,4,2.0,2,1.0,1,21.0,56,full
synthetic,test,1.0,,False,1,1,1.0,1,1.0,0,,4,full
synthetic,test,1.0,,False,1,1,1.0,1,1.0,0,,2,full
synthetic,test,1.0,,False,2,14,7.0,1,0.07142857142857142,0,31.5,244,full
synthetic,test,1.0,,False,20,113,5.65,67,1.0,1,118.0,113,full
synthetic,test,1.0,,False,2,3,1.5,3,1.0,0,56.0,33,full
synthetic,test,1.0,,False,6,24,4.0,18,0.7916666666666666,1,12.0,71,full
synthetic,test,1.0,,False,2,9,4.5,3,1.0,1,13.0,50,full
synthetic,test,1.0,,False,1,1,1.0,1,1.0,0,,2,full
synthetic,test,1.0,,False,1,1,1.0,1,1.0,0,,1,full
synthetic,test,1.0,,False,1,2,2.0,2,1.0,0,39.0,3,full
synthetic,test,1.0,,False,11,15,1.3636363636363635,7,0.4666666666666667,0,22.0,39,full
synthetic,test,1.0,,False,1,4,4.0,2,1.0,1,47.0,112,full
synthetic,test,1.0,,False,11,27,2.4545454545454546,14,0.7777777777777778,1,47.5,491,full
synthetic,test,1.0,,False,3,3,1.0,3,1.0,0,,8,full
synthetic,test,1.0,,False,1,1,1.0,1,1.0,0,,2,full
synthetic,test,2.0,0.0,True,6,8,1.3333333333333333,1,0.125,0,9048.0,190,full
synthetic,test,2.0,0.0,False,3,17,5.666666666666667,8,1.0,1,35.5,172,full
synthetic,test,2.0,0.0,False,3,4,1.3333333333333333,2,0.75,1,204.0,39,full
synthetic,test,2.0,0.0,False,4,4,1.0,4,1.0,0,,13,full
synthetic,test,2.0,0.0,True,8,7,0.875,2,0.2857142857142857,0,,191,full
synthetic,test,2.0,0.0,False,4,5,1.25,2,0.4,0,95.0,26,full
synthetic,test,2.0,0.0,False,3,4,1.3333333333333333,2,0.75,1,204.0,37,full
synthetic,test,2.0,0.0,False,7,14,2.0,12,0.9285714285714286,1,93.0,111,full
synthetic,test,2.0,0.0,False,5,6,1.2,4,0.8333333333333334,1,51.5,59,full
synthetic,test,2.0,0.0,False,2,4,2.0,1,0.25,0,9048.0,50,full
synthetic,test,2.0,0.0,False,7,16,2.2857142857142856,6,0.9375,1,31.0,173,full
synthetic,test,2.0,0.0,False,4,13,3.25,4,0.7692307692307693,1,181.0,134,full
synthetic,test,2.0,0.0,False,4,3,0.75,2,0.6666666666666666,0,,51,full
synthetic,test,2.0,0.0,True,6,12,2.0,6,0.9166666666666666,1,59.0,29,full
synthetic,test,2.0,0.0,False,3,3,1.0,1,0.3333333333333333,0,,28,full
synthetic,test,2.0,0.0,False,3,4,1.3333333333333333,1,0.5,1,204.0,81,full
synthetic,test,2.0,0.0,False,10,19,1.9,7,0.7368421052631579,1,11.0,160,full
synthetic,test,2.0,0.0,False,2,3,1.5,3,1.0,0,10.0,7,full
synthetic,test,2.0,0.0,True,10,11,1.1,7,0.6363636363636364,0,72.0,115,full
synthetic,test,2.0,0.0,False,3,7,2.3333333333333335,6,0.8571428571428571,0,89.0,94,full
synthetic,test,2.0,0.0,False,2,9,4.5,1,0.1111111111111111,0,28.0,485,full
synthetic,test,2.0,0.0,False,4,5,1.25,5,1.0,0,280.0,16,full
synthetic,test,2.0,0.0,False,4,5,1.25,4,1.0,1,27.0,15,full
synthetic,test,2.0,0.0,False,4,4,1.0,1,0.25,0,,77,full
synthetic,test,2.0,0.0,False,3,29,9.666666666666666,10,1.0,1,32.0,226,full
synthetic,test,2.0,0.0,True,9,12,1.3333333333333333,5,0.4166666666666667,0,71.0,155,full
synthetic,test,2.0,0.0,False,4,4,1.0,2,0.75,1,24.0,20,full
synthetic,test,2.0,0.0,False,23,116,5.043478260869565,67,0.9741379310344828,1,118.0,133,full
synthetic,test,2.0,0.0,False,2,6,3.0,3,1.0,1,72.0,40,full
synthetic,test,2.0,0.0,False,11,24,2.1818181818181817,18,0.9166666666666666,1,50.0,89,full
synthetic,test,2.0,0.0,False,3,4,1.3333333333333333,4,1.0,0,11.0,15,full
synthetic,test,2.0,0.0,False,3,5,1.6666666666666667,4,1.0,1,51.5,70,full
synthetic,test,2.0,0.0,False,6,8,1.3333333333333333,1,0.125,0,16.5,134,full
synthetic,test,2.0,0.0,False,2,6,3.0,3,0.8333333333333334,1,20.5,52,full
synthetic,test,2.0,0.0,True,6,6,1.0,4,0.8333333333333334,1,32.0,62,full
synthetic,test,2.0,0.0,False,5,18,3.6,8,0.8888888888888888,1,79.0,777,full
synthetic,test,2.0,0.0,True,5,14,2.8,12,1.0,1,34.0,65,full
synthetic,test,2.0,0.0,False,4,9,2.25,2,0.6666666666666666,1,17.0,28,full
synthetic,test,2.0,0.0,False,4,5,1.25,1,0.2,0,9048.0,25,full
synthetic,test,2.0,0.0,False,2,2,1.0,1,0.5,0,,53,full
synthetic,test,2.0,0.0,False,2,4,2.0,3,0.75,0,510.5,7,full
synthetic,test,2.0,0.0,True,12,27,2.25,13,0.8518518518518519,1,24.0,442,full
synthetic,test,2.0,0.0,False,3,6,2.0,3,0.8333333333333334,1,19.0,53,full
synthetic,test,2.0,0.0,True,13,23,1.7692307692307692,13,0.6956521739130435,1,82.0,229,full
synthetic,test,2.0,0.0,False,2,10,5.0,2,0.2,0,25.5,489,full
synthetic,test,2.0,0.0,False,2,3,1.5,3,1.0,0,10.0,8,full
synthetic,test,2.0,0.0,False,8,16,2.0,9,0.875,1,66.5,123,full
synthetic,test,2.0,0.0,False,6,6,1.0,4,0.6666666666666666,0,,182,full
synthetic,test,2.0,0.0,False,2,2,1.0,2,1.0,0,,3,full
synthetic,test,2.0,0.0,True,11,18,1.6363636363636365,8,0.7777777777777778,1,12.0,127,full
synthetic,test,2.0,0.0,False,3,5,1.6666666666666667,1,0.2,0,16.5,63,full
synthetic,test,2.0,0.0,False,3,17,5.666666666666667,8,1.0,1,35.5,127,full
synthetic,test,2.0,0.0,False,3,3,1.0,2,0.6666666666666666,0,,81,full
